paths	winner	count
7429538	1	7
74295613	2	8
742956183	1	9
7429563	1	7
7429568	1	7
742958136	0	9
742958163	1	9
7429583	1	7
742958613	1	9
742958631	0	9
74296135	2	8
742961385	1	9
742961538	1	9
742961583	1	9
742961835	1	9
74296185	2	8
742963158	0	9
742963185	0	9
742963518	1	9
742963581	0	9
742963815	1	9
742963851	0	9
742965138	0	9
742965183	1	9
74296531	2	8
742965381	1	9
74296581	2	8
742965831	0	9
742968135	0	9
742968153	1	9
742968315	1	9
742968351	1	9
742968513	1	9
742968531	0	9
74298135	2	8
742981365	1	9
7429815	1	7
742981635	1	9
74298165	2	8
742983156	0	9
74298316	2	8
7429835	1	7
742983615	1	9
742983651	0	9
742985136	0	9
74298516	2	8
74298531	2	8
74298536	2	8
74298561	2	8
742985631	0	9
74298613	2	8
74298615	2	8
742986315	1	9
74298635	2	8
7429865	1	7
743125689	1	9
74312569	2	8
74312586	2	8
74312589	2	8
74312596	2	8
743125986	1	9
7431265	1	7
74312685	2	8
743126895	1	9
74312695	2	8
743126985	1	9
7431285	1	7
743128659	1	9
743128695	1	9
743128956	1	9
743128965	1	9
7431295	1	7
74312965	2	8
743129685	1	9
74312985	2	8
743129865	1	9
74315	1	5
7431625	1	7
743162859	1	9
743162895	1	9
7431629	1	7
743165289	1	9
74316529	2	8
743165829	1	9
74316589	2	8
7431659	1	7
743168259	1	9
743168295	1	9
7431685	1	7
7431689	1	7
74316925	2	8
743169285	1	9
7431695	1	7
743169825	1	9
74316985	2	8
7431825	1	7
743182659	1	9
743182695	1	9
7431829	1	7
74318526	2	8
74318529	2	8
743185629	1	9
74318569	2	8
7431859	1	7
74318625	2	8
743186295	1	9
7431865	1	7
7431869	1	7
74318925	2	8
743189265	1	9
7431895	1	7
743189625	1	9
74318965	2	8
7431925	1	7
7431926	1	7
7431928	1	7
74319526	2	8
743195286	1	9
7431956	1	7
7431958	1	7
74319625	2	8
743196285	1	9
7431965	1	7
7431968	1	7
743198256	1	9
743198265	1	9
7431985	1	7
7431986	1	7
74321568	2	8
743215698	0	9
74321586	2	8
743215896	0	9
74321596	2	8
74321598	2	8
7432165	1	7
74321685	2	8
743216895	1	9
74321695	2	8
743216985	1	9
7432185	1	7
74321865	2	8
743218695	1	9
74321895	2	8
743218965	1	9
7432195	1	7
743219658	0	9
743219685	1	9
743219856	0	9
743219865	1	9
74325	1	5
7432615	1	7
743261859	1	9
743261895	1	9
7432619	1	7
74326518	2	8
743265198	0	9
743265819	1	9
743265891	0	9
7432659	1	7
74326815	2	8
743268195	1	9
7432685	1	7
7432689	1	7
743269158	0	9
743269185	1	9
7432695	1	7
743269815	1	9
743269851	0	9
7432815	1	7
743281659	1	9
743281695	1	9
7432819	1	7
74328516	2	8
743285196	0	9
743285619	1	9
743285691	0	9
7432859	1	7
74328615	2	8
743286195	1	9
7432865	1	7
7432869	1	7
743289156	0	9
743289165	1	9
7432895	1	7
743289615	1	9
743289651	0	9
7432915	1	7
7432916	1	7
7432918	1	7
74329516	2	8
74329518	2	8
7432956	1	7
7432958	1	7
74329615	2	8
743296185	1	9
7432965	1	7
7432968	1	7
74329815	2	8
743298165	1	9
7432985	1	7
7432986	1	7
74351268	2	8
743512698	0	9
74351286	2	8
743512896	0	9
74351296	2	8
74351298	2	8
743516	2	6
7435182	1	7
74351862	2	8
743518692	1	9
74351892	2	8
74351896	2	8
7435192	1	7
743519628	0	9
743519682	1	9
743519826	0	9
74351986	2	8
743521689	1	9
74352169	2	8
74352186	2	8
74352189	2	8
74352196	2	8
743521986	1	9
743526	2	6
7435281	1	7
743528619	1	9
743528691	1	9
743528916	1	9
74352896	2	8
7435291	1	7
74352961	2	8
743529681	1	9
74352981	2	8
74352986	2	8
743561289	1	9
74356129	2	8
743561829	1	9
74356189	2	8
7435619	1	7
74356218	2	8
743562198	0	9
743562819	1	9
743562891	0	9
7435629	1	7
74356812	2	8
743568192	1	9
743568219	1	9
743568291	1	9
7435689	1	7
743569128	0	9
743569182	1	9
74356921	2	8
743569281	1	9
74356981	2	8
743569821	0	9
74358126	2	8
74358129	2	8
743581629	1	9
74358169	2	8
7435819	1	7
74358216	2	8
743582196	0	9
743582619	1	9
743582691	0	9
7435829	1	7
743586	2	6
743589126	0	9
74358916	2	8
74358921	2	8
74358926	2	8
74358961	2	8
743589621	0	9
74359126	2	8
743591286	1	9
7435916	1	7
7435918	1	7
74359216	2	8
74359218	2	8
7435926	1	7
7435928	1	7
743596	2	6
74359812	2	8
74359816	2	8
743598216	1	9
74359826	2	8
7435986	1	7
7436125	1	7
74361285	2	8
743612895	1	9
74361295	2	8
743612985	1	9
743615	2	6
7436182	1	7
7436185	1	7
743618925	1	9
74361895	2	8
7436192	1	7
7436195	1	7
743619825	1	9
74361985	2	8
7436215	1	7
74362185	2	8
743621895	1	9
74362195	2	8
743621985	1	9
743625	2	6
7436281	1	7
7436285	1	7
743628915	1	9
74362895	2	8
7436291	1	7
7436295	1	7
743629815	1	9
74362985	2	8
74365	1	5
74368125	2	8
743681295	1	9
7436815	1	7
7436819	1	7
74368215	2	8
743682195	1	9
7436825	1	7
7436829	1	7
743685	2	6
743689125	1	9
74368915	2	8
743689215	1	9
74368925	2	8
7436895	1	7
74369125	2	8
743691285	1	9
7436915	1	7
7436918	1	7
74369215	2	8
743692185	1	9
7436925	1	7
7436928	1	7
743695	2	6
743698125	1	9
74369815	2	8
743698215	1	9
74369825	2	8
7436985	1	7
7438125	1	7
74381265	2	8
743812695	1	9
74381295	2	8
743812965	1	9
7438152	1	7
74381562	2	8
743815692	1	9
74381592	2	8
74381596	2	8
7438162	1	7
7438165	1	7
743816925	1	9
74381695	2	8
7438192	1	7
7438195	1	7
743819625	1	9
743819652	1	9
7438215	1	7
743821659	1	9
743821695	1	9
743821956	1	9
743821965	1	9
7438251	1	7
743825619	1	9
743825691	1	9
743825916	1	9
74382596	2	8
7438261	1	7
7438265	1	7
743826915	1	9
74382695	2	8
7438291	1	7
7438295	1	7
743829615	1	9
743829651	1	9
74385	1	5
743861259	1	9
743861295	1	9
7438615	1	7
7438619	1	7
74386215	2	8
743862195	1	9
7438625	1	7
7438629	1	7
74386512	2	8
743865192	1	9
743865219	1	9
743865291	1	9
7438659	1	7
743869125	1	9
743869152	1	9
743869215	1	9
743869251	1	9
7438695	1	7
743891256	1	9
743891265	1	9
7438915	1	7
7438916	1	7
74389215	2	8
743892165	1	9
7438925	1	7
7438926	1	7
74389512	2	8
74389516	2	8
743895216	1	9
74389526	2	8
7438956	1	7
743896125	1	9
74389615	2	8
743896215	1	9
74389625	2	8
7438965	1	7
7439125	1	7
743912658	0	9
743912685	1	9
743912856	0	9
743912865	1	9
7439152	1	7
743915628	0	9
743915682	1	9
743915826	0	9
74391586	2	8
7439162	1	7
7439165	1	7
743916825	1	9
74391685	2	8
7439182	1	7
7439185	1	7
743918625	1	9
743918652	1	9
7439215	1	7
74392165	2	8
743921685	1	9
74392185	2	8
743921865	1	9
7439251	1	7
74392561	2	8
743925681	1	9
74392581	2	8
74392586	2	8
7439261	1	7
7439265	1	7
743926815	1	9
74392685	2	8
7439281	1	7
7439285	1	7
743928615	1	9
743928651	1	9
74395	1	5
74396125	2	8
743961285	1	9
7439615	1	7
743961825	1	9
74396185	2	8
743962158	0	9
743962185	1	9
7439625	1	7
743962815	1	9
743962851	0	9
743965128	0	9
743965182	1	9
74396521	2	8
743965281	1	9
74396581	2	8
743965821	0	9
743968125	1	9
743968152	1	9
743968215	1	9
743968251	1	9
7439685	1	7
74398125	2	8
743981265	1	9
7439815	1	7
743981625	1	9
74398165	2	8
743982156	0	9
743982165	1	9
7439825	1	7
743982615	1	9
743982651	0	9
743985126	0	9
74398516	2	8
74398521	2	8
74398526	2	8
74398561	2	8
743985621	0	9
743986125	1	9
74398615	2	8
743986215	1	9
74398625	2	8
7439865	1	7
745123689	0	9
745123698	1	9
7451238	1	7
745123968	1	9
745123986	0	9
7451263	1	7
7451268	1	7
745126938	1	9
745126983	1	9
7451283	1	7
745128639	0	9
745128693	1	9
745128936	0	9
745128963	1	9
7451293	1	7
745129638	1	9
745129683	1	9
7451298	1	7
74513	1	5
7451623	1	7
74516283	2	8
745162893	1	9
74516293	2	8
745162983	1	9
745163289	0	9
745163298	1	9
74516382	2	8
745163892	1	9
74516392	2	8
745163982	0	9
745168239	0	9
745168293	1	9
7451683	1	7
745168923	1	9
745168932	0	9
745169238	1	9
745169283	1	9
7451693	1	7
745169823	1	9
745169832	1	9
7451823	1	7
74518263	2	8
745182693	1	9
7451829	1	7
7451832	1	7
74518362	2	8
745183692	1	9
7451839	1	7
7451862	1	7
7451863	1	7
7451869	1	7
7451892	1	7
7451893	1	7
745189623	1	9
745189632	1	9
7451923	1	7
74519263	2	8
745192683	1	9
7451928	1	7
745193268	1	9
745193286	0	9
74519362	2	8
745193682	0	9
7451938	1	7
745196238	1	9
745196283	1	9
7451963	1	7
7451968	1	7
745198236	0	9
745198263	1	9
7451983	1	7
745198623	1	9
745198632	0	9
745213689	1	9
745213698	0	9
745213869	1	9
745213896	0	9
7452139	1	7
7452163	1	7
745216839	1	9
745216893	1	9
7452169	1	7
7452183	1	7
745218639	1	9
745218693	1	9
7452189	1	7
7452193	1	7
745219638	0	9
745219683	1	9
745219836	0	9
745219863	1	9
74523	1	5
7452613	1	7
74526183	2	8
745261893	1	9
74526193	2	8
745261983	1	9
745263189	1	9
745263198	0	9
74526381	2	8
745263891	0	9
74526391	2	8
745263981	1	9
745268139	1	9
745268193	1	9
7452683	1	7
745268913	1	9
745268931	1	9
745269138	0	9
745269183	1	9
7452693	1	7
745269813	1	9
745269831	0	9
7452813	1	7
74528163	2	8
745281693	1	9
7452819	1	7
745283169	1	9
745283196	0	9
74528361	2	8
745283691	0	9
7452839	1	7
745286139	1	9
745286193	1	9
7452863	1	7
7452869	1	7
745289136	0	9
745289163	1	9
7452893	1	7
745289613	1	9
745289631	0	9
7452913	1	7
74529163	2	8
745291683	1	9
7452918	1	7
7452931	1	7
74529361	2	8
745293681	1	9
7452938	1	7
7452961	1	7
7452963	1	7
7452968	1	7
7452981	1	7
7452983	1	7
745298613	1	9
745298631	1	9
745312689	1	9
745312698	0	9
745312869	1	9
745312896	0	9
7453129	1	7
745316289	1	9
74531629	2	8
745316829	1	9
74531689	2	8
7453169	1	7
745318269	1	9
745318296	0	9
745318629	1	9
745318692	0	9
7453189	1	7
74531926	2	8
745319286	0	9
745319628	0	9
745319682	0	9
745319826	0	9
74531986	2	8
745321689	0	9
745321698	1	9
7453218	1	7
745321968	1	9
745321986	0	9
745326189	1	9
74532619	2	8
7453268	1	7
745326918	1	9
745326981	1	9
745328169	1	9
745328196	0	9
745328619	0	9
745328691	0	9
745328916	0	9
745328961	1	9
74532916	2	8
745329186	0	9
745329618	1	9
745329681	0	9
7453298	1	7
745361289	0	9
745361298	1	9
74536182	2	8
745361892	1	9
74536192	2	8
745361982	0	9
745362189	1	9
745362198	0	9
74536281	2	8
745362891	0	9
74536291	2	8
745362981	1	9
745368129	1	9
745368192	0	9
745368219	0	9
745368291	0	9
745368912	0	9
745368921	1	9
745369128	0	9
745369182	0	9
745369218	1	9
745369281	0	9
745369812	1	9
745369821	0	9
7453812	1	7
74538162	2	8
745381692	1	9
7453819	1	7
745382169	1	9
745382196	0	9
74538261	2	8
745382691	0	9
7453829	1	7
745386129	1	9
74538619	2	8
7453862	1	7
7453869	1	7
745389126	0	9
74538916	2	8
7453892	1	7
745389612	1	9
745389621	0	9
745391268	1	9
745391286	0	9
74539162	2	8
745391682	0	9
7453918	1	7
7453921	1	7
74539261	2	8
745392681	1	9
7453928	1	7
7453961	1	7
745396218	1	9
745396281	1	9
7453968	1	7
7453981	1	7
745398216	0	9
745398261	1	9
745398612	0	9
745398621	1	9
7456123	1	7
745612839	1	9
745612893	1	9
7456129	1	7
745613289	1	9
74561329	2	8
745613829	1	9
74561389	2	8
7456139	1	7
745618239	1	9
745618293	1	9
7456183	1	7
7456189	1	7
74561923	2	8
745619283	1	9
7456193	1	7
745619823	1	9
74561983	2	8
7456213	1	7
7456218	1	7
745621938	1	9
745621983	1	9
745623189	1	9
74562319	2	8
7456238	1	7
745623918	1	9
745623981	1	9
745628139	1	9
745628193	1	9
7456283	1	7
745628913	1	9
745628931	1	9
74562913	2	8
745629183	1	9
7456293	1	7
7456298	1	7
74563	1	5
7456812	1	7
7456813	1	7
7456819	1	7
745682139	1	9
745682193	1	9
7456823	1	7
7456829	1	7
745683129	1	9
74568319	2	8
7456832	1	7
7456839	1	7
745689123	1	9
74568913	2	8
7456892	1	7
7456893	1	7
745691238	1	9
745691283	1	9
7456913	1	7
7456918	1	7
7456921	1	7
7456923	1	7
7456928	1	7
7456931	1	7
745693218	1	9
745693281	1	9
7456938	1	7
7456981	1	7
745698213	1	9
745698231	1	9
7456983	1	7
7458123	1	7
745812639	1	9
745812693	1	9
7458129	1	7
745813269	1	9
745813296	0	9
745813629	1	9
745813692	0	9
7458139	1	7
745816239	1	9
745816293	1	9
7458163	1	7
7458169	1	7
745819236	0	9
745819263	1	9
7458193	1	7
745819623	1	9
745819632	0	9
7458213	1	7
745821639	0	9
745821693	1	9
745821936	0	9
745821963	1	9
745823169	1	9
745823196	0	9
745823619	0	9
745823691	0	9
745823916	0	9
745823961	1	9
745826139	1	9
745826193	1	9
7458263	1	7
745826913	1	9
745826931	1	9
745829136	0	9
745829163	1	9
7458293	1	7
745829613	1	9
745829631	0	9
74583	1	5
745861239	0	9
745861293	1	9
7458613	1	7
745861923	1	9
745861932	0	9
745862139	1	9
745862193	1	9
7458623	1	7
745862913	1	9
745862931	1	9
745863129	1	9
745863192	0	9
745863219	0	9
745863291	0	9
745863912	0	9
745863921	1	9
745869123	1	9
745869132	0	9
745869213	1	9
745869231	0	9
7458693	1	7
745891236	0	9
745891263	1	9
7458913	1	7
745891623	1	9
745891632	0	9
7458921	1	7
7458923	1	7
745892613	1	9
745892631	1	9
7458931	1	7
745893216	0	9
745893261	1	9
745893612	0	9
745893621	1	9
7458961	1	7
745896213	1	9
745896231	1	9
7458963	1	7
7459123	1	7
745912638	0	9
745912683	1	9
745912836	0	9
745912863	1	9
74591326	2	8
745913286	0	9
745913628	0	9
745913682	0	9
745913826	0	9
74591386	2	8
74591623	2	8
745916283	1	9
7459163	1	7
745916823	1	9
74591683	2	8
745918236	0	9
745918263	1	9
7459183	1	7
745918623	1	9
745918632	0	9
7459213	1	7
745921638	1	9
745921683	1	9
7459218	1	7
74592316	2	8
745923186	0	9
745923618	1	9
745923681	0	9
7459238	1	7
74592613	2	8
745926183	1	9
7459263	1	7
7459268	1	7
745928136	0	9
745928163	1	9
7459283	1	7
745928613	1	9
745928631	0	9
74593	1	5
745961238	1	9
745961283	1	9
7459613	1	7
745961823	1	9
745961832	1	9
745962138	0	9
745962183	1	9
7459623	1	7
745962813	1	9
745962831	0	9
745963128	0	9
745963182	0	9
745963218	1	9
745963281	0	9
745963812	1	9
745963821	0	9
745968123	1	9
745968132	0	9
745968213	1	9
745968231	0	9
7459683	1	7
7459812	1	7
7459813	1	7
745981623	1	9
745981632	1	9
745982136	0	9
745982163	1	9
7459823	1	7
745982613	1	9
745982631	0	9
745983126	0	9
74598316	2	8
7459832	1	7
745983612	1	9
745983621	0	9
745986123	1	9
74598613	2	8
7459862	1	7
7459863	1	7
746123589	0	9
746123598	1	9
746123859	1	9
746123895	1	9
746123958	1	9
746123985	0	9
746125389	1	9
74612539	2	8
746125839	1	9
74612589	2	8
746125938	1	9
746125983	1	9
746128359	1	9
746128395	1	9
746128539	0	9
746128593	1	9
746128935	0	9
746128953	1	9
74612935	2	8
746129385	1	9
746129538	1	9
746129583	1	9
746129835	1	9
74612985	2	8
7461325	1	7
746132859	1	9
746132895	1	9
7461329	1	7
746135289	1	9
74613529	2	8
746135829	1	9
74613589	2	8
7461359	1	7
746138259	1	9
746138295	1	9
7461385	1	7
7461389	1	7
74613925	2	8
746139285	1	9
7461395	1	7
746139825	1	9
74613985	2	8
7461523	1	7
74615283	2	8
746152893	1	9
74615293	2	8
746152983	1	9
746153289	0	9
746153298	1	9
74615382	2	8
746153892	1	9
74615392	2	8
746153982	0	9
746158239	0	9
746158293	1	9
7461583	1	7
746158923	1	9
746158932	0	9
746159238	1	9
746159283	1	9
7461593	1	7
746159823	1	9
746159832	1	9
746182359	1	9
746182395	1	9
74618253	2	8
746182593	1	9
7461829	1	7
746183259	1	9
746183295	1	9
74618352	2	8
746183592	1	9
7461839	1	7
746185239	1	9
74618529	2	8
746185329	1	9
74618539	2	8
7461859	1	7
746189235	1	9
74618925	2	8
746189325	1	9
74618935	2	8
746189523	1	9
746189532	1	9
7461923	1	7
74619253	2	8
746192583	1	9
7461928	1	7
746193258	1	9
746193285	0	9
74619352	2	8
746193582	0	9
7461938	1	7
746195238	1	9
746195283	1	9
7461953	1	7
7461958	1	7
746198235	0	9
746198253	1	9
7461983	1	7
746198523	1	9
746198532	0	9
746213589	1	9
746213598	0	9
746213859	1	9
746213895	0	9
746213958	1	9
746213985	1	9
74621538	2	8
746215398	0	9
746215839	1	9
746215893	0	9
746215938	1	9
74621598	2	8
74621835	2	8
746218395	1	9
746218539	1	9
746218593	1	9
746218935	1	9
74621895	2	8
746219358	0	9
746219385	1	9
746219538	0	9
746219583	1	9
746219835	0	9
746219853	0	9
7462315	1	7
746231859	1	9
746231895	1	9
7462319	1	7
74623518	2	8
746235198	0	9
746235819	1	9
746235891	0	9
7462359	1	7
74623815	2	8
746238195	1	9
7462385	1	7
7462389	1	7
746239158	0	9
746239185	1	9
7462395	1	7
746239815	1	9
746239851	0	9
7462513	1	7
74625183	2	8
746251893	1	9
74625193	2	8
746251983	1	9
746253189	1	9
746253198	0	9
74625381	2	8
746253891	0	9
74625391	2	8
746253981	1	9
746258139	1	9
746258193	1	9
7462583	1	7
746258913	1	9
746258931	1	9
746259138	0	9
746259183	1	9
7462593	1	7
746259813	1	9
746259831	0	9
746281359	1	9
746281395	1	9
74628153	2	8
746281593	1	9
7462819	1	7
746283159	1	9
746283195	0	9
74628351	2	8
746283591	0	9
7462839	1	7
746285139	1	9
746285193	0	9
746285319	1	9
746285391	0	9
7462859	1	7
746289135	0	9
746289153	0	9
746289315	1	9
746289351	0	9
746289513	1	9
746289531	0	9
7462913	1	7
74629153	2	8
746291583	1	9
7462918	1	7
746293158	1	9
746293185	1	9
74629351	2	8
746293581	1	9
7462938	1	7
746295138	1	9
74629518	2	8
7462953	1	7
7462958	1	7
746298135	1	9
74629815	2	8
7462983	1	7
746298513	1	9
746298531	1	9
746312589	1	9
746312598	0	9
746312859	1	9
746312895	0	9
746312958	1	9
746312985	1	9
746315289	0	9
746315298	0	9
746315829	1	9
746315892	0	9
746315928	1	9
746315982	0	9
746318259	0	9
746318295	0	9
746318529	1	9
746318592	0	9
746318925	1	9
746318952	0	9
746319258	0	9
746319285	0	9
746319528	0	9
746319582	0	9
746319825	0	9
746319852	0	9
746321589	0	9
746321598	1	9
746321859	1	9
746321895	1	9
746321958	1	9
746321985	0	9
746325189	0	9
746325198	0	9
746325819	1	9
746325891	0	9
746325918	1	9
746325981	0	9
746328159	0	9
746328195	0	9
746328519	0	9
746328591	0	9
746328915	0	9
746328951	0	9
746329158	0	9
746329185	0	9
746329518	1	9
746329581	0	9
746329815	1	9
746329851	0	9
746351289	0	9
746351298	1	9
74635182	2	8
746351892	1	9
74635192	2	8
746351982	0	9
746352189	1	9
746352198	0	9
74635281	2	8
746352891	0	9
74635291	2	8
746352981	1	9
746358129	1	9
746358192	0	9
746358219	0	9
746358291	0	9
746358912	0	9
746358921	1	9
746359128	0	9
746359182	0	9
746359218	1	9
746359281	0	9
746359812	1	9
746359821	0	9
746381259	1	9
746381295	1	9
74638152	2	8
746381592	1	9
7463819	1	7
746382159	1	9
746382195	0	9
74638251	2	8
746382591	0	9
7463829	1	7
746385129	1	9
746385192	0	9
746385219	1	9
746385291	0	9
7463859	1	7
746389125	0	9
746389152	0	9
746389215	1	9
746389251	0	9
746389512	1	9
746389521	0	9
746391258	1	9
746391285	0	9
74639152	2	8
746391582	0	9
7463918	1	7
746392158	1	9
746392185	1	9
74639251	2	8
746392581	1	9
7463928	1	7
746395128	1	9
746395182	0	9
746395218	1	9
746395281	0	9
7463958	1	7
746398125	1	9
746398152	0	9
746398215	0	9
746398251	0	9
746398512	0	9
746398521	1	9
74651238	2	8
746512398	0	9
746512839	1	9
746512893	0	9
746512938	1	9
74651298	2	8
746513289	0	9
746513298	0	9
746513829	1	9
746513892	0	9
746513928	1	9
746513982	0	9
746518239	0	9
746518293	1	9
74651832	2	8
746518392	1	9
74651892	2	8
746518932	0	9
746519238	0	9
746519283	1	9
746519328	0	9
746519382	1	9
746519823	0	9
746519832	0	9
746521389	1	9
74652139	2	8
746521839	1	9
74652189	2	8
746521938	1	9
746521983	1	9
746523189	0	9
746523198	0	9
746523819	1	9
746523891	0	9
746523918	1	9
746523981	0	9
746528139	0	9
746528193	1	9
746528319	1	9
746528391	1	9
746528913	1	9
746528931	0	9
746529138	0	9
746529183	1	9
74652931	2	8
746529381	1	9
74652981	2	8
746529831	0	9
746531289	1	9
74653129	2	8
746531829	1	9
74653189	2	8
7465319	1	7
74653218	2	8
746532198	0	9
746532819	1	9
746532891	0	9
7465329	1	7
74653812	2	8
746538192	1	9
746538219	1	9
746538291	1	9
7465389	1	7
746539128	0	9
746539182	1	9
74653921	2	8
746539281	1	9
74653981	2	8
746539821	0	9
746581239	1	9
74658129	2	8
746581329	1	9
74658139	2	8
7465819	1	7
746582139	1	9
746582193	0	9
746582319	1	9
746582391	0	9
7465829	1	7
746583129	1	9
746583192	0	9
746583219	1	9
746583291	0	9
7465839	1	7
746589123	0	9
746589132	0	9
74658921	2	8
746589231	0	9
74658931	2	8
746589321	0	9
746591238	1	9
746591283	1	9
7465913	1	7
7465918	1	7
746592138	1	9
74659218	2	8
7465923	1	7
7465928	1	7
746593128	1	9
746593182	0	9
746593218	1	9
746593281	0	9
7465938	1	7
74659812	2	8
746598132	0	9
746598213	1	9
746598231	0	9
7465983	1	7
74681235	2	8
746812395	1	9
746812539	1	9
746812593	1	9
746812935	1	9
74681295	2	8
746813259	0	9
746813295	0	9
746813529	1	9
746813592	0	9
746813925	1	9
746813952	0	9
746815239	0	9
746815293	1	9
74681532	2	8
746815392	1	9
74681592	2	8
746815932	0	9
746819235	0	9
746819253	1	9
746819325	1	9
746819352	1	9
746819523	1	9
746819532	0	9
746821359	1	9
746821395	1	9
746821539	0	9
746821593	1	9
746821935	0	9
746821953	1	9
746823159	0	9
746823195	0	9
746823519	0	9
746823591	0	9
746823915	0	9
746823951	0	9
746825139	0	9
746825193	1	9
746825319	1	9
746825391	1	9
746825913	1	9
746825931	0	9
746829135	0	9
746829153	1	9
746829315	1	9
746829351	1	9
746829513	1	9
746829531	0	9
746831259	1	9
746831295	1	9
7468315	1	7
7468319	1	7
74683215	2	8
746832195	1	9
7468325	1	7
7468329	1	7
74683512	2	8
746835192	1	9
746835219	1	9
746835291	1	9
7468359	1	7
746839125	1	9
746839152	1	9
746839215	1	9
746839251	1	9
7468395	1	7
746851239	0	9
746851293	1	9
7468513	1	7
746851923	1	9
746851932	0	9
746852139	1	9
746852193	1	9
7468523	1	7
746852913	1	9
746852931	1	9
746853129	1	9
746853192	0	9
746853219	0	9
746853291	0	9
746853912	0	9
746853921	1	9
746859123	1	9
746859132	0	9
746859213	1	9
746859231	0	9
7468593	1	7
746891235	0	9
746891253	1	9
7468913	1	7
746891523	1	9
746891532	0	9
746892135	1	9
74689215	2	8
7468923	1	7
746892513	1	9
746892531	1	9
746893125	1	9
746893152	0	9
746893215	0	9
746893251	0	9
746893512	0	9
746893521	1	9
74689512	2	8
746895132	0	9
746895213	1	9
746895231	0	9
7468953	1	7
746912358	0	9
746912385	1	9
746912538	0	9
746912583	1	9
746912835	0	9
746912853	0	9
746913258	0	9
746913285	0	9
746913528	0	9
746913582	0	9
746913825	0	9
746913852	0	9
746915238	0	9
746915283	1	9
746915328	0	9
746915382	1	9
746915823	0	9
746915832	0	9
746918235	0	9
746918253	1	9
746918325	1	9
746918352	1	9
746918523	1	9
746918532	0	9
74692135	2	8
746921385	1	9
746921538	1	9
746921583	1	9
746921835	1	9
74692185	2	8
746923158	0	9
746923185	0	9
746923518	1	9
746923581	0	9
746923815	1	9
746923851	0	9
746925138	0	9
746925183	1	9
74692531	2	8
746925381	1	9
74692581	2	8
746925831	0	9
746928135	0	9
746928153	1	9
746928315	1	9
746928351	1	9
746928513	1	9
746928531	0	9
74693125	2	8
746931285	1	9
7469315	1	7
746931825	1	9
74693185	2	8
746932158	0	9
746932185	1	9
7469325	1	7
746932815	1	9
746932851	0	9
746935128	0	9
746935182	1	9
74693521	2	8
746935281	1	9
74693581	2	8
746935821	0	9
746938125	1	9
746938152	1	9
746938215	1	9
746938251	1	9
7469385	1	7
746951238	1	9
746951283	1	9
7469513	1	7
746951823	1	9
746951832	1	9
746952138	0	9
746952183	1	9
7469523	1	7
746952813	1	9
746952831	0	9
746953128	0	9
746953182	0	9
746953218	1	9
746953281	0	9
746953812	1	9
746953821	0	9
746958123	1	9
746958132	0	9
746958213	1	9
746958231	0	9
7469583	1	7
746981235	1	9
74698125	2	8
746981325	1	9
74698135	2	8
746981523	1	9
746981532	1	9
746982135	0	9
746982153	0	9
746982315	1	9
746982351	0	9
746982513	1	9
746982531	0	9
746983125	0	9
746983152	0	9
746983215	1	9
746983251	0	9
746983512	1	9
746983521	0	9
746985123	0	9
746985132	0	9
